timestamp,engine_id,engine_temp,oil_pressure,fuel_consumption,vibration_level,rpm,engine_load,coolant_temp,exhaust_temp,running_period,fuel_consumption_per_hour,maintenance_status,failure_mode,engine_type,fuel_type,manufacturer
2023-02-26,ENG_002,91.54594087543076,8.0,1000.0,3.61307136256789,1509.0982952661504,75.78185914055439,81.88243838190947,450.0,20.821784636425825,100.0,Requires Maintenance,Overheating,2-stroke Medium-Speed,Diesel,MAN B&W
2023-03-05,ENG_002,88.18062976535688,8.0,2835.807339149666,4.2164635690080745,1611.6672846423412,68.48722277386501,88.780475319732,450.0,83.8675325935888,100.0,Requires Maintenance,No Failure,2-stroke Medium-Speed,HFO,MAN B&W
2023-03-12,ENG_002,78.71763352836541,7.6133334943290825,2731.183163124266,3.823010577678861,1871.329487312391,58.00422539062541,80.37815148892753,450.0,56.61008435826741,100.0,Requires Maintenance,Overheating,4-stroke High-Speed,Diesel,Yanmar
2023-03-19,ENG_002,93.37865614993947,8.0,3778.713219593801,4.1082843271772465,1403.646805781305,72.28763541126307,92.11435940476882,450.0,49.69664494222843,100.0,Normal,Oil Leakage,2-stroke Medium-Speed,HFO,Yanmar
2023-03-26,ENG_002,91.2105304039529,8.0,1000.0,3.713402434492136,1564.8917208705034,68.22032461394687,87.14285132666927,450.0,11.260717278303819,100.0,Critical,No Failure,2-stroke Medium-Speed,Diesel,Mitsubishi
2023-04-02,ENG_002,71.78268637870124,5.951228888236348,3202.0583352808426,3.424144409298138,1139.227441487527,31.194203533162153,71.47276532870175,450.0,150.48082135766424,100.0,Critical,Oil Leakage,4-stroke Medium-Speed,HFO,MAN B&W
2023-04-09,ENG_002,94.33243218348548,8.0,6789.663115725217,4.269681956278331,1021.6087591373953,73.55353990939867,92.88731578180494,450.0,116.22552246900852,100.0,Critical,Mechanical Wear,2-stroke Medium-Speed,Diesel,Yanmar
2023-04-16,ENG_002,83.21720075097451,7.016243277632537,2599.050103328977,3.4997058886209986,1668.95487515634,52.36053451493904,80.2904849913974,448.2920101246373,20.431850345701097,127.20581148323761,Normal,Oil Leakage,4-stroke High-Speed,HFO,Yanmar
2023-04-23,ENG_002,103.98549782939659,8.0,1000.0,4.241036306774822,1498.887941270386,68.44640930984374,100.0,450.0,10.927720899839624,100.0,Normal,Oil Leakage,4-stroke High-Speed,HFO,Mitsubishi
2023-04-30,ENG_002,89.28283743816853,8.0,9523.263492305054,4.309418087923564,1735.7025379596846,73.7654779954096,89.75154468498069,450.0,163.77858561644882,100.0,Critical,Overheating,4-stroke High-Speed,HFO,Wärtsilä
2023-05-07,ENG_002,79.54809588850459,7.200252167287903,5288.534835198752,3.0566885207564707,1225.3194222060501,39.08020849831183,82.25716128967356,450.0,114.43698847383682,100.0,Critical,Mechanical Wear,2-stroke Low-Speed,HFO,Wärtsilä
2023-05-14,ENG_002,73.60705352022634,6.09481920109194,2486.773238778658,3.7356915257920136,1603.9804279057505,26.603115471660605,74.99168503421764,450.0,70.13261994374857,100.0,Normal,Oil Leakage,2-stroke Medium-Speed,HFO,Yanmar
2023-05-21,ENG_002,86.49221553096481,6.376111832744569,3855.211029459137,3.795484720238332,1873.7635681087706,33.6761097525165,81.30822195519967,450.0,117.89081484697185,100.0,Requires Maintenance,No Failure,2-stroke Low-Speed,HFO,MAN B&W
2023-05-28,ENG_002,81.82406122294886,6.326196275238244,4489.529533567354,3.775563436985599,1583.9411216714532,45.626467317575376,83.6704952366168,450.0,127.06374012866672,100.0,Critical,Oil Leakage,2-stroke Low-Speed,HFO,MAN B&W
2023-06-04,ENG_002,87.09969501777739,8.0,7772.041320143651,4.069422280048112,1555.3163011182098,69.08088595534959,89.41711705385853,450.0,131.03365000131492,100.0,Normal,Oil Leakage,2-stroke Medium-Speed,Diesel,Yanmar
2023-06-11,ENG_002,95.0279255482169,8.0,4563.618736469191,3.8621842047115,1501.71121616487,71.64383499538062,99.2090158007602,450.0,80.28338734971368,100.0,Requires Maintenance,Mechanical Wear,2-stroke Medium-Speed,HFO,MAN B&W
2023-06-18,ENG_002,69.22337367249551,5.562872600910996,1000.0,3.3181128202888424,1185.8237085748176,20.417127831871444,70.0,450.0,72.22030336497447,100.0,Requires Maintenance,Oil Leakage,4-stroke Medium-Speed,Diesel,Yanmar
2023-06-25,ENG_002,88.31900417764092,6.7596273502333615,1000.0,3.964441402629661,1771.1145871420697,50.64483815465394,88.14919625954704,450.0,1.8527181571752571,539.7475034867947,Normal,Overheating,2-stroke Medium-Speed,HFO,Rolls-Royce
2023-07-02,ENG_002,92.42039663968231,7.653891030815252,6893.47452975569,3.8631782195744195,1377.8284720389868,45.04466018892674,94.12296939059381,450.0,155.6615953438288,100.0,Requires Maintenance,Overheating,4-stroke Medium-Speed,HFO,Rolls-Royce
2023-07-09,ENG_002,82.83097975264859,5.843202756859065,3141.856541245179,3.1755647019073154,1600.8966512766033,33.326468628243816,81.24831865822975,450.0,101.35572356934243,100.0,Requires Maintenance,Oil Leakage,4-stroke Medium-Speed,HFO,Mitsubishi
2023-07-16,ENG_002,81.34706819330592,6.969362569975178,1556.9589691854258,3.7528815586904156,1187.3931386857494,27.19192204002097,83.0027977443458,450.0,34.12986144791464,100.0,Requires Maintenance,Overheating,4-stroke High-Speed,HFO,MAN B&W
2023-07-23,ENG_002,86.42737416980273,6.560647952733574,5627.213918005436,3.188036033473635,1264.1080670984438,40.25691028421768,86.35529519114901,450.0,154.49337446280134,100.0,Normal,No Failure,4-stroke High-Speed,Diesel,Mitsubishi
2023-07-30,ENG_002,101.52091481380293,8.0,10357.053811343994,4.387743101513651,1787.017479844447,76.57458223475115,98.98155036383629,450.0,153.7085594974098,100.0,Critical,Overheating,2-stroke Medium-Speed,HFO,Rolls-Royce
2023-08-06,ENG_002,87.86712257646911,7.093840006627912,5482.327283905981,3.633025060098503,1430.5395422084314,39.39217592124531,85.58339586039747,450.0,166.18293961350412,100.0,Normal,Overheating,4-stroke Medium-Speed,Diesel,Caterpillar
2023-08-13,ENG_002,87.5365798027457,7.03730222272438,6024.44632356203,3.522255017810665,1790.655095208509,51.12743730460197,91.28444787157028,450.0,146.84150260734845,100.0,Requires Maintenance,Mechanical Wear,4-stroke Medium-Speed,Diesel,MAN B&W
2023-08-20,ENG_002,93.17379826329321,7.755501336038929,8023.348363143941,4.022431950342456,1484.3538681882965,62.18113753371067,90.18454227610319,450.0,167.62777715377086,100.0,Normal,Mechanical Wear,4-stroke High-Speed,HFO,Yanmar
2023-08-27,ENG_002,78.11565821550174,7.267879773473385,1000.0,3.200365992373239,1131.6204454084286,41.81777614275764,74.6116573629929,450.0,41.107279604709795,100.0,Normal,Mechanical Wear,4-stroke Medium-Speed,HFO,MAN B&W
2023-09-03,ENG_002,97.37354544271389,7.7007900795795585,8242.18107858769,4.44291467615304,1678.4135199463442,78.30692496325764,98.40668203690932,450.0,141.49793031347133,100.0,Critical,Mechanical Wear,2-stroke Medium-Speed,HFO,Caterpillar
2023-09-10,ENG_002,88.29627145303927,8.0,8734.549096278432,3.755228693639333,1382.0215364488784,77.74683769652668,88.20455310001178,450.0,138.26875587768845,100.0,Critical,Oil Leakage,2-stroke Medium-Speed,HFO,MAN B&W
2023-09-17,ENG_002,78.69696923169842,6.777166953708961,1000.0,3.2224424295653096,1639.7377627034086,35.10693774952185,74.7621050994182,450.0,38.79798034908327,100.0,Critical,Mechanical Wear,4-stroke Medium-Speed,Diesel,Yanmar
2023-09-24,ENG_002,69.53766223034674,6.845262511475392,1000.0,4.211023721800328,1505.0421735080165,49.83491035354312,70.0,450.0,16.537508232166452,100.0,Requires Maintenance,No Failure,4-stroke High-Speed,Diesel,MAN B&W
2023-10-01,ENG_002,83.42295787353918,6.394012244806889,6551.173272322407,3.530612264466847,1191.3763544114258,38.052698589006184,80.97261343875752,450.0,164.54264629783674,100.0,Normal,No Failure,4-stroke High-Speed,Diesel,Yanmar
2023-10-08,ENG_002,77.90776884325265,7.350344672262803,2199.8481820597754,3.897491110891932,1532.8589530741137,37.090429662648056,75.98276620451195,450.0,49.73212465546254,100.0,Critical,Oil Leakage,2-stroke Low-Speed,Diesel,MAN B&W
2023-10-15,ENG_002,82.2196911284039,6.41118730960065,2648.1726921218838,3.436312919001989,1939.2446284305597,22.21321684127197,89.79460231882383,450.0,146.30982079859143,100.0,Requires Maintenance,No Failure,4-stroke High-Speed,Diesel,MAN B&W
2023-10-22,ENG_002,88.92312106466515,8.0,2802.95539003614,3.2974940852269237,1598.5972917028919,56.57386003879381,88.01538135064307,450.0,0.6933619853334543,800.0,Normal,Oil Leakage,4-stroke Medium-Speed,HFO,Wärtsilä
2023-10-29,ENG_002,90.66870189162763,7.166665647284468,1000.0,4.248416365863103,1488.4964493989073,50.16074139373169,88.0249490591112,450.0,3.5321676128931703,283.11227257443426,Normal,No Failure,4-stroke Medium-Speed,Diesel,Yanmar
2023-11-05,ENG_002,71.50863479913713,6.302728172325369,2921.268018242512,3.5864935472919988,1715.0686803913795,23.08872507499936,77.57399727153607,450.0,78.26637986098989,100.0,Requires Maintenance,Mechanical Wear,2-stroke Low-Speed,HFO,Rolls-Royce
2023-11-12,ENG_002,86.20756654205718,7.049223348601673,1566.5920969259118,3.7856602933113415,1542.1336930406221,36.71878785419669,88.87233093663437,450.0,40.104066901090675,100.0,Normal,Mechanical Wear,4-stroke Medium-Speed,Diesel,Yanmar
2023-11-19,ENG_002,102.87806766921639,8.0,8191.914624085886,4.212891688785752,1541.9068460525589,74.49595315799922,100.0,450.0,115.893335617242,100.0,Critical,No Failure,4-stroke Medium-Speed,HFO,MAN B&W
2023-11-26,ENG_002,84.13290553166499,7.282326233716953,3221.763107596389,3.383957301279566,1281.6749655681795,34.37371344001835,81.63362264876089,450.0,95.01480669541633,100.0,Critical,Mechanical Wear,2-stroke Low-Speed,Diesel,Yanmar
2023-12-03,ENG_002,82.55985274110346,6.076052663351495,1000.0,3.6281905901183484,1546.7696051579196,28.693692325473386,86.13430281416298,450.0,13.017613971682563,100.0,Critical,Overheating,4-stroke High-Speed,HFO,MAN B&W
2023-12-10,ENG_002,85.6581380669708,7.411273146952449,1674.4906038891788,4.3254017755598655,1707.088683283389,49.36716561665378,88.10696183166932,450.0,27.321553781040468,100.0,Requires Maintenance,Overheating,2-stroke Low-Speed,Diesel,Mitsubishi
2023-12-17,ENG_002,91.118364271164,8.0,4962.958586671543,3.948051688592559,1332.787569579995,79.13902724663603,91.55963301667805,450.0,65.1922773698136,100.0,Requires Maintenance,Oil Leakage,4-stroke Medium-Speed,HFO,MAN B&W
2023-12-24,ENG_002,84.16295675071456,6.699859877856313,1000.0,4.020313139957468,1784.8991642493895,34.523316290690026,79.01404738209781,450.0,31.18148274451277,100.0,Requires Maintenance,Mechanical Wear,2-stroke Low-Speed,HFO,Yanmar
2023-12-31,ENG_002,80.56802530129548,8.0,8867.46714271537,3.246736632019828,1481.6587951709748,60.328132844352716,80.508265293862,450.0,133.09335433698,100.0,Critical,Overheating,2-stroke Medium-Speed,HFO,Yanmar
2024-01-07,ENG_002,87.62037745131283,7.457841095855803,4484.983193530651,4.155323007139141,1322.446097692292,65.69717691972306,92.81016959380896,450.0,69.89979957295105,100.0,Critical,Mechanical Wear,2-stroke Medium-Speed,Diesel,Rolls-Royce
2024-01-14,ENG_002,71.42219178017729,7.267598416706841,1602.1769399852383,3.2357444446856727,1699.526415384049,34.25825263954398,72.08334023940341,450.0,15.696553629539878,102.07189283703953,Critical,Oil Leakage,4-stroke Medium-Speed,HFO,Wärtsilä
2024-01-21,ENG_002,85.58961238843807,7.6150579837037045,3480.608900745776,4.161073032803339,1442.641152852346,63.692980916711576,84.46021280719248,450.0,81.36960758171698,100.0,Normal,No Failure,4-stroke High-Speed,HFO,Mitsubishi
2024-01-28,ENG_002,85.83032184841437,6.949664238309144,1704.198719300267,3.863810734515544,1651.9029774972216,42.06698796315519,85.14494981914837,450.0,15.26081441831758,111.67154468864483,Normal,Overheating,4-stroke Medium-Speed,HFO,Yanmar
2024-02-04,ENG_002,89.90847183178674,8.0,2593.5281963551993,3.77143143230813,1441.6482735482925,57.938349835614765,89.43071491134529,450.0,21.661467310529286,119.730033020179,Critical,Oil Leakage,2-stroke Low-Speed,Diesel,Mitsubishi
2024-02-11,ENG_002,87.65810327137348,8.0,2621.7542339171646,3.794258745741168,1488.0347712940193,58.01178264565368,85.25926063004266,450.0,40.25445178073849,100.0,Critical,Overheating,2-stroke Low-Speed,HFO,Yanmar
2024-02-18,ENG_002,86.4959492836557,7.777089026356106,6514.617234867174,3.7450015028710837,1598.7120408668584,52.14648104448551,86.37221479556726,450.0,144.40065448157827,100.0,Normal,Mechanical Wear,4-stroke Medium-Speed,Diesel,Rolls-Royce
2024-02-25,ENG_002,68.19589277165831,5.68055628751567,2764.977700870519,3.2870627119585767,1558.1794115180012,25.4173862032645,72.52409636029496,450.0,155.3349054319393,100.0,Critical,Oil Leakage,4-stroke Medium-Speed,Diesel,Rolls-Royce
2024-03-03,ENG_002,89.1726335177517,7.983864518855794,8070.346214320975,3.689835435719355,1100.8936439096524,70.11814973535428,93.16099815448464,450.0,138.8112985277876,100.0,Normal,No Failure,2-stroke Medium-Speed,HFO,Rolls-Royce
2024-03-10,ENG_002,78.3672831373152,7.432968393249667,1750.1511181674512,4.192761388226329,1275.7512519811216,39.24680389830415,76.104275406343,450.0,56.124972526198334,100.0,Requires Maintenance,Oil Leakage,4-stroke High-Speed,HFO,Caterpillar
2024-03-17,ENG_002,76.06203473462467,6.264983758457368,2214.11434944711,4.045544117954413,1685.8819969581632,31.191110623991253,79.88972688827675,450.0,45.77100210628372,100.0,Requires Maintenance,No Failure,2-stroke Medium-Speed,Diesel,Rolls-Royce
2024-03-24,ENG_002,79.73184568705452,5.874869488014367,1306.8228616131346,3.1999504724859733,1473.5726822196905,22.446508493285833,82.01526962501276,450.0,92.25815605276019,100.0,Normal,No Failure,4-stroke Medium-Speed,Diesel,Rolls-Royce
2024-03-31,ENG_002,82.3335363448618,8.0,6444.593953702662,3.8324688563339895,1395.2537394457156,55.45357659129451,84.23355195769679,450.0,121.27133096956287,100.0,Critical,Overheating,2-stroke Low-Speed,HFO,Mitsubishi
2024-04-07,ENG_002,85.17275426252402,7.507736312842084,7758.869222048794,3.7494749645505516,1228.285196948505,60.653861710536944,86.46848990744442,450.0,166.88662841090937,100.0,Critical,Mechanical Wear,4-stroke Medium-Speed,HFO,Yanmar
2024-04-14,ENG_002,65.86323469215382,6.184381053226698,1000.0,3.3092910323262275,1284.0527357448304,20.995269735671368,70.0,446.73527164468203,22.103879595659606,100.0,Normal,Oil Leakage,4-stroke High-Speed,HFO,Wärtsilä
2024-04-21,ENG_002,83.7470591475062,7.557732837981689,1452.0935084209907,3.2542427039921304,1095.6402720076105,50.72558349795686,82.53032459263486,450.0,8.281055835999144,175.35125196336628,Normal,No Failure,2-stroke Medium-Speed,HFO,Wärtsilä
2024-04-28,ENG_002,74.63773621499479,6.678144462662193,2930.8465075849826,3.709538788690605,1479.7438562596935,33.58974651187628,77.13649142435877,450.0,116.65178935120554,100.0,Requires Maintenance,Mechanical Wear,4-stroke High-Speed,Diesel,MAN B&W
2024-05-05,ENG_002,88.00912487081831,7.676300555289598,7717.358326570952,4.031081405161956,1380.3124838837907,58.71036742456699,84.38851383919346,450.0,139.81393162865612,100.0,Normal,No Failure,2-stroke Medium-Speed,Diesel,Caterpillar
2024-05-12,ENG_002,74.38305548837752,6.233171696283311,4518.022981580667,3.2077914627844293,1306.682421802937,30.461985740299486,71.2607301721899,441.4865682768595,142.18659501755909,100.0,Normal,Oil Leakage,4-stroke High-Speed,Diesel,MAN B&W
2024-05-19,ENG_002,88.95959051359047,7.533631132409965,5832.96957489622,4.444412725531446,1486.3753149664094,61.456264286147956,89.87818278788819,450.0,113.98187624496299,100.0,Critical,Oil Leakage,2-stroke Medium-Speed,Diesel,Mitsubishi
2024-05-26,ENG_002,82.23780742969797,7.4015385519222665,7201.403646358383,4.175039245636262,1572.7941261705475,43.20412077803225,79.86920944772066,450.0,160.27465509202344,100.0,Requires Maintenance,Overheating,4-stroke High-Speed,Diesel,Mitsubishi
2024-06-02,ENG_002,101.22134866247282,8.0,5811.388140710844,4.385807454148405,1918.639586441989,76.20379932420407,100.0,450.0,85.8488002754906,100.0,Critical,No Failure,2-stroke Medium-Speed,Diesel,Mitsubishi
2024-06-09,ENG_002,80.96146689689385,6.896935143021605,5072.0028903731745,3.0118083137306306,1197.6233160873574,28.251256648759593,78.69881302812422,450.0,153.5208861204837,100.0,Critical,Overheating,2-stroke Low-Speed,Diesel,Caterpillar
2024-06-16,ENG_002,72.94100495609314,6.91092153235545,7556.774823497421,3.891000502755576,1731.8762086601043,40.46398106301551,73.67414539068258,450.0,162.59243901457586,100.0,Normal,Oil Leakage,4-stroke Medium-Speed,HFO,Caterpillar
2024-06-23,ENG_002,71.71807916181706,5.811195319011248,3311.050056394214,3.6999876693152,1694.6203122030145,26.808411274435343,72.70229385576926,450.0,142.3224527765221,100.0,Critical,No Failure,4-stroke Medium-Speed,Diesel,Rolls-Royce
2024-06-30,ENG_002,92.92052517397579,8.0,4287.371768351385,4.0808534798950165,1344.18145212466,75.48161709671376,91.47424114028335,450.0,52.03943862744826,100.0,Critical,No Failure,4-stroke Medium-Speed,Diesel,Rolls-Royce
2024-07-07,ENG_002,87.1428686188944,8.0,1778.0588987920205,4.473866489174113,1540.6471909172062,72.64036120285886,86.42392872993062,450.0,32.9642293966096,100.0,Requires Maintenance,Overheating,2-stroke Low-Speed,Diesel,Mitsubishi
2024-07-14,ENG_002,65.80110714769354,7.278376589009493,2080.644689952571,3.5062094353103457,1408.473350132477,35.47649766290934,70.0,445.7684720394875,92.0841709169455,100.0,Critical,Oil Leakage,4-stroke Medium-Speed,Diesel,Yanmar
2024-07-21,ENG_002,94.62744439778395,7.795452043476772,3933.2389350917833,4.478907259559104,1537.1377160837478,59.59904276205074,94.57163028082724,450.0,76.10647806387166,100.0,Critical,Overheating,2-stroke Low-Speed,HFO,Caterpillar
2024-07-28,ENG_002,94.31111968814892,8.0,7281.3116839120485,4.21319772525931,1801.8262026809102,69.03333201207295,91.42605796788514,450.0,147.46340148837913,100.0,Critical,Mechanical Wear,4-stroke Medium-Speed,Diesel,MAN B&W
2024-08-04,ENG_002,88.59849897624918,8.0,1000.0,3.756542157524429,1621.1212465262627,53.31204869596774,87.927975721758,450.0,16.805320739281825,100.0,Normal,Mechanical Wear,4-stroke Medium-Speed,Diesel,MAN B&W
2024-08-11,ENG_002,82.49709518305355,7.843085395799694,2885.0720434822033,4.538464346348872,1601.7216746466884,51.77903470136039,84.74256820643919,450.0,43.300330300335126,100.0,Normal,Mechanical Wear,2-stroke Medium-Speed,HFO,Wärtsilä
2024-08-18,ENG_002,82.49172509125778,7.556909880703103,3473.417678654397,3.8010480125508335,1413.9381360090715,34.5111374540271,79.08147185407576,450.0,126.30222267914303,100.0,Normal,Oil Leakage,4-stroke High-Speed,Diesel,Caterpillar
2024-08-25,ENG_002,74.15404819940179,6.90883080544965,1537.152330488076,3.2210358281038642,1203.188667015133,25.586166068353954,72.6928399634681,450.0,15.957756356188437,100.0,Normal,Oil Leakage,4-stroke High-Speed,HFO,MAN B&W
2024-09-01,ENG_002,93.17417014424834,8.0,3982.4046504737535,3.992747610401888,1458.3063578919184,73.83294547719962,94.72895737420318,450.0,53.888421555645635,100.0,Normal,Oil Leakage,2-stroke Medium-Speed,Diesel,Caterpillar
2024-09-08,ENG_002,87.60460889975755,8.0,6202.951932406352,4.30148155634075,1741.321630972783,74.02508342979982,81.37167455471557,450.0,65.04210620106917,100.0,Critical,Overheating,2-stroke Low-Speed,Diesel,MAN B&W
